DonationID,DonorID,DonationDate,Quantity,StaffID
22896,D2346,2024-04-11,439,S319
22897,D5006,2020-12-27,472,S316
22898,D10167,2022-09-19,436,S162
22899,D3276,2023-05-05,486,S178
22900,D15369,2024-02-27,496,S298
22901,D1306,2023-07-21,350,S374
22902,D18347,2022-03-05,336,S70
22903,D14914,2023-04-12,352,S237
22904,D15231,2020-12-23,443,S135
22905,D2172,2024-12-18,346,S264
22906,D14766,2020-10-31,347,S485
22907,D4462,2023-04-20,460,S413
22908,D9086,2024-02-07,312,S261
22909,D19354,2021-04-18,485,S74
22910,D3373,2020-12-07,367,S309
22911,D15994,2021-12-31,387,S392
22912,D14324,2021-10-16,466,S260
22913,D4362,2020-05-04,446,S222
22914,D2451,2023-03-14,498,S281
22915,D7333,2023-10-23,318,S386
22916,D4060,2020-04-16,474,S73
22917,D2015,2021-03-11,498,S138
22918,D641,2020-03-13,354,S81
22919,D5621,2022-01-04,328,S266
22920,D13743,2022-04-01,414,S185
22921,D14075,2024-03-06,436,S457
22922,D12826,2022-04-14,424,S34
22923,D2709,2020-06-01,342,S262
22924,D16436,2024-10-02,354,S371
22925,D13300,2023-01-24,470,S279
22926,D16556,2022-06-02,308,S433
22927,D12885,2021-11-16,340,S339
22928,D1529,2022-06-27,315,S278
22929,D16645,2021-09-15,340,S445
22930,D3925,2024-02-28,317,S345
22931,D15115,2022-05-20,331,S337
22932,D7150,2023-05-19,410,S362
22933,D13946,2023-05-11,312,S405
22934,D12097,2021-06-29,314,S281
22935,D13498,2022-11-30,443,S236
22936,D4428,2022-06-13,310,S127
22937,D12204,2022-04-17,394,S43
22938,D12611,2023-01-10,315,S196
22939,D5644,2023-07-13,470,S392
22940,D824,2022-10-13,382,S283
22941,D18571,2021-06-10,472,S351
22942,D5908,2024-01-29,499,S416
22943,D17745,2023-06-11,339,S34
22944,D8438,2022-09-15,462,S94
22945,D17368,2020-04-29,417,S347
22946,D14594,2022-11-27,389,S245
22947,D16324,2021-06-05,375,S52
22948,D7917,2024-03-23,367,S25
22949,D2015,2020-02-08,329,S265
22950,D8858,2024-01-19,430,S364
22951,D16321,2020-09-22,314,S102
22952,D13937,2020-04-21,302,S397
22953,D5844,2021-12-01,370,S166
22954,D18375,2022-09-23,330,S82
22955,D9994,2023-03-11,393,S137
22956,D784,2022-02-14,409,S112
22957,D5376,2022-03-28,404,S212
22958,D5018,2023-11-26,452,S244
22959,D4456,2023-11-27,410,S165
22960,D2531,2024-02-07,400,S71
22961,D691,2023-06-06,411,S84
22962,D1506,2021-10-09,366,S392
22963,D4799,2023-01-29,481,S424
22964,D9679,2024-04-06,475,S348
22965,D14341,2023-10-28,303,S313
22966,D8857,2021-07-03,359,S409
22967,D3673,2024-07-10,411,S124
22968,D129,2022-07-04,457,S329
22969,D5557,2020-10-03,326,S301
22970,D15203,2020-09-09,434,S251
22971,D4150,2021-08-07,376,S23
22972,D3975,2020-08-24,389,S371
22973,D11527,2022-10-29,401,S248
22974,D298,2024-10-12,324,S432
22975,D18142,2023-01-26,389,S279
22976,D2961,2020-09-01,495,S400
22977,D922,2023-03-31,459,S308
22978,D2588,2021-03-22,311,S55
22979,D1671,2022-11-24,494,S23
22980,D16898,2020-06-08,467,S30
22981,D14267,2022-02-26,303,S119
22982,D16853,2020-05-02,306,S417
22983,D16257,2021-10-16,496,S410
22984,D17657,2022-09-19,357,S198
22985,D2219,2024-04-07,470,S336
22986,D19862,2023-01-27,499,S389
22987,D17246,2024-01-13,492,S214
22988,D3089,2023-04-26,382,S19
22989,D17743,2024-01-13,344,S35
22990,D703,2023-07-22,372,S195
22991,D3708,2022-06-06,441,S151
22992,D553,2024-07-02,300,S417
22993,D10743,2021-06-24,420,S403
22994,D5396,2023-09-08,405,S476
22995,D8365,2021-06-02,425,S478
22996,D1074,2024-09-03,329,S247
22997,D6783,2020-04-29,462,S379
22998,D17259,2020-10-26,348,S45
22999,D10316,2024-04-04,479,S395
23000,D13654,2020-09-24,455,S20
23001,D8945,2023-05-09,382,S166
23002,D18588,2024-06-16,500,S212
23003,D6984,2021-12-03,344,S361
23004,D3165,2022-05-30,352,S92
23005,D16251,2023-05-23,310,S341
23006,D4255,2022-12-06,384,S302
23007,D15537,2024-04-28,417,S308
23008,D8118,2023-09-20,325,S12
23009,D14328,2020-04-23,408,S217
23010,D17998,2021-02-02,342,S309
23011,D12455,2021-10-04,379,S185
23012,D15629,2023-05-19,387,S481
23013,D9902,2021-10-09,460,S141
23014,D13332,2021-04-29,329,S279
23015,D2509,2021-05-30,472,S28
23016,D7076,2020-06-20,394,S452
23017,D5758,2021-07-28,482,S390
23018,D10872,2020-09-26,403,S302
23019,D16291,2022-10-15,344,S182
23020,D8618,2024-06-01,498,S159
23021,D2500,2023-09-24,443,S178
23022,D13190,2020-07-29,419,S345
23023,D5748,2023-06-03,352,S92
23024,D524,2021-12-24,330,S376
23025,D13173,2021-09-20,432,S139
23026,D5391,2022-05-08,422,S34
23027,D17418,2023-03-10,379,S261
23028,D578,2023-12-18,306,S127
23029,D8083,2020-09-12,412,S484
23030,D11250,2023-11-01,351,S286
23031,D18830,2024-01-10,359,S405
23032,D15965,2022-02-01,438,S488
23033,D8371,2023-10-25,487,S206
23034,D2531,2020-09-22,340,S286
23035,D13472,2020-12-03,439,S239
23036,D10923,2023-12-20,306,S142
23037,D13965,2024-09-03,464,S309
23038,D5083,2021-09-17,336,S357
23039,D15355,2021-05-31,364,S106
23040,D9856,2020-11-24,464,S268
23041,D9379,2022-08-12,479,S349
23042,D12770,2022-07-23,409,S327
23043,D3360,2020-08-25,345,S405
23044,D1733,2022-06-03,449,S59
23045,D684,2022-09-20,407,S47
23046,D12062,2024-11-22,319,S480
23047,D6256,2020-02-04,500,S262
23048,D1311,2023-02-03,356,S200
23049,D6486,2024-02-27,379,S294
23050,D17514,2021-04-17,443,S349
23051,D11586,2023-12-09,446,S410
23052,D15249,2021-03-14,419,S247
23053,D11334,2020-05-09,440,S258
23054,D687,2020-03-20,317,S114
23055,D3002,2021-01-05,495,S273
23056,D3541,2020-09-10,480,S215
23057,D19217,2024-07-26,442,S188
23058,D19950,2022-05-25,500,S364
23059,D15104,2021-04-11,350,S52
23060,D14171,2021-12-24,401,S142
23061,D13244,2024-07-29,469,S72
23062,D6945,2022-11-20,319,S44
23063,D16806,2023-08-23,370,S167
23064,D5766,2021-08-05,488,S113
23065,D12928,2021-02-03,321,S30
23066,D5547,2024-08-10,316,S224
23067,D8845,2024-04-08,326,S18
23068,D4812,2022-12-19,358,S152
23069,D5484,2023-01-26,481,S232
23070,D15177,2021-04-23,486,S488
23071,D6271,2020-08-31,422,S405
23072,D19693,2023-09-21,365,S40
23073,D2144,2024-01-18,494,S353
23074,D2333,2022-08-26,445,S117
23075,D1328,2024-10-04,464,S306
23076,D7932,2022-01-11,480,S289
23077,D18281,2022-11-22,310,S423
23078,D3404,2023-07-15,317,S24
23079,D458,2023-12-29,340,S308
23080,D2160,2024-09-26,361,S399
23081,D16457,2020-08-22,407,S202
23082,D12356,2020-05-20,336,S2
23083,D15210,2022-12-29,361,S253
23084,D3411,2020-11-02,482,S144
23085,D2075,2024-06-15,327,S127
23086,D14663,2022-09-14,304,S327
23087,D7044,2023-03-03,352,S176
23088,D7720,2021-08-12,412,S196
23089,D7773,2021-10-17,306,S236
23090,D11799,2023-03-24,464,S338
23091,D10731,2024-08-03,395,S373
23092,D7597,2020-12-28,370,S154
23093,D1984,2024-04-27,342,S413
23094,D8612,2021-10-10,431,S493
23095,D16279,2022-06-23,441,S389
23096,D15063,2023-03-25,447,S400
23097,D6142,2024-04-03,482,S5
23098,D18636,2023-07-19,360,S448
23099,D15373,2020-01-03,366,S190
23100,D16940,2020-02-18,403,S335
23101,D6648,2020-11-28,365,S260
23102,D3345,2022-03-08,348,S138
23103,D9432,2022-06-12,378,S132
23104,D14602,2021-11-12,411,S178
23105,D9182,2022-09-16,499,S414
23106,D4927,2024-12-29,357,S295
23107,D220,2024-08-25,380,S224
23108,D7644,2021-04-27,314,S313
23109,D15779,2021-03-21,432,S459
23110,D15482,2021-11-24,419,S4
23111,D9426,2024-05-21,462,S33
23112,D15406,2021-07-28,464,S314
23113,D4206,2022-01-02,348,S206
23114,D179,2022-02-20,422,S85
23115,D19242,2022-07-17,477,S135
23116,D9009,2022-08-16,425,S227
23117,D7730,2022-01-27,314,S100
23118,D14010,2024-01-16,394,S67
23119,D8644,2021-07-06,416,S316
23120,D1219,2021-07-04,348,S321
23121,D6723,2022-07-23,347,S202
23122,D19033,2023-10-06,456,S464
23123,D1407,2020-09-19,473,S334
23124,D13960,2023-07-07,324,S312
23125,D2519,2023-11-01,487,S412
23126,D519,2021-04-23,409,S316
23127,D1341,2021-12-14,500,S389
23128,D17714,2023-07-25,352,S372
23129,D19044,2023-05-16,458,S247
23130,D8764,2020-10-03,311,S140
23131,D15432,2020-05-01,417,S249
23132,D15158,2024-03-13,443,S359
23133,D11826,2022-09-28,445,S417
23134,D9218,2021-01-26,363,S290
23135,D14062,2020-02-15,344,S165
23136,D141,2021-12-12,467,S477
23137,D16411,2024-02-20,367,S158
23138,D4382,2021-09-03,374,S265
23139,D775,2023-01-15,377,S37
23140,D14232,2024-09-28,376,S447
23141,D12691,2021-09-19,426,S451
23142,D7697,2024-08-14,472,S95
23143,D324,2024-08-30,365,S70
23144,D15686,2022-02-08,444,S337
23145,D12907,2020-08-09,415,S317
23146,D15786,2023-06-21,357,S157
23147,D15323,2020-12-13,408,S197
23148,D6640,2024-05-28,406,S59
23149,D4486,2022-08-19,346,S221
23150,D1605,2021-01-16,406,S436
23151,D1419,2024-12-12,345,S316
23152,D1737,2024-08-28,329,S277
23153,D8911,2020-07-29,351,S339
23154,D627,2021-08-22,380,S326
23155,D13907,2022-03-12,497,S128
23156,D16380,2023-09-11,318,S106
23157,D14286,2021-10-27,386,S347
23158,D9674,2021-05-14,315,S446
23159,D7131,2024-09-15,489,S260
23160,D11567,2020-09-29,385,S143
23161,D11251,2020-02-13,374,S491
23162,D7750,2023-09-16,418,S190
23163,D18883,2022-10-06,444,S36
23164,D14665,2021-11-15,310,S54
23165,D17427,2020-08-26,478,S482
23166,D4042,2023-01-20,487,S357
23167,D19751,2023-07-26,495,S441
23168,D7975,2021-10-30,335,S40
23169,D18507,2020-04-03,382,S283
23170,D11121,2023-11-02,305,S359
23171,D19859,2022-08-15,476,S481
23172,D17270,2023-03-16,424,S345
23173,D11135,2023-01-03,483,S232
23174,D12302,2022-01-27,315,S166
23175,D14653,2020-10-30,463,S335
23176,D17360,2020-10-04,382,S119
23177,D1089,2023-06-05,486,S256
23178,D4816,2020-01-24,438,S381
23179,D15482,2024-08-07,486,S406
23180,D1098,2021-04-18,331,S299
23181,D11606,2022-05-15,336,S293
23182,D13537,2021-09-28,477,S375
23183,D2393,2021-06-29,384,S28
23184,D3039,2024-08-29,312,S223
23185,D7877,2020-06-04,367,S71
23186,D2009,2024-05-06,417,S433
23187,D12856,2020-01-12,325,S318
23188,D14389,2024-03-01,329,S393
23189,D619,2020-06-21,413,S159
23190,D19550,2021-02-03,395,S365
23191,D6355,2020-07-01,343,S367
23192,D2151,2024-11-16,469,S443
23193,D16355,2024-03-23,465,S455
23194,D6672,2020-08-21,495,S169
23195,D14637,2023-09-09,491,S74
23196,D306,2021-12-13,486,S336
23197,D6866,2021-01-29,467,S194
23198,D421,2022-09-13,428,S182
23199,D1610,2020-05-19,367,S26
23200,D7365,2020-11-17,406,S53
23201,D6431,2020-02-23,326,S46
23202,D3013,2024-12-17,340,S51
23203,D6752,2024-11-22,422,S198
23204,D11449,2022-07-13,463,S113
23205,D19790,2021-06-20,397,S73
23206,D16938,2021-02-04,448,S233
23207,D15177,2020-04-01,355,S404
23208,D5639,2024-07-12,335,S156
23209,D11552,2024-11-10,453,S139
23210,D490,2024-10-05,385,S133
23211,D18177,2020-06-07,311,S156
23212,D17593,2022-12-10,497,S43
23213,D2848,2021-08-30,471,S297
23214,D9145,2023-11-18,428,S212
23215,D12996,2023-06-19,381,S436
23216,D17205,2023-07-12,312,S67
23217,D11417,2023-06-24,309,S57
23218,D17490,2024-05-14,305,S327
23219,D6566,2023-10-04,487,S496
23220,D1416,2024-01-18,474,S184
23221,D716,2020-10-19,352,S91
23222,D18468,2021-12-27,457,S378
23223,D8889,2021-07-12,470,S231
23224,D13922,2020-01-25,497,S188
23225,D1196,2021-02-19,442,S117
23226,D13322,2020-01-15,448,S301
23227,D6079,2020-01-13,465,S403
23228,D6324,2021-06-01,462,S308
23229,D5052,2023-10-19,463,S38
23230,D14629,2020-06-07,308,S35
23231,D2131,2023-08-13,354,S59
23232,D15263,2021-01-25,400,S68
23233,D18126,2024-01-02,424,S427
23234,D5110,2022-06-13,446,S397
23235,D9994,2024-08-10,393,S492
23236,D10392,2023-02-27,405,S147
23237,D11988,2020-06-12,377,S64
23238,D8122,2023-11-23,384,S397
23239,D12994,2022-05-28,333,S76
23240,D14567,2022-02-09,322,S204
23241,D19737,2023-12-12,401,S313
23242,D14796,2023-05-14,336,S75
23243,D6829,2020-06-19,305,S318
23244,D12711,2020-11-11,391,S436
23245,D17903,2020-10-17,426,S417
23246,D8103,2020-08-12,440,S203
23247,D14333,2023-02-14,408,S161
23248,D14280,2022-07-23,496,S20
23249,D10460,2023-01-26,370,S480
23250,D17287,2021-03-15,479,S262
23251,D7150,2020-10-04,461,S263
23252,D18170,2022-12-06,476,S100
23253,D18735,2023-10-27,323,S254
23254,D5570,2021-02-06,459,S64
23255,D7364,2022-09-20,327,S150
23256,D19712,2020-07-28,424,S262
23257,D9139,2022-10-15,431,S468
23258,D16585,2024-04-02,480,S91
23259,D19919,2020-08-14,455,S415
23260,D12151,2022-03-08,458,S205
23261,D7801,2021-07-17,337,S471
23262,D19423,2020-01-25,306,S426
23263,D5915,2024-01-26,498,S430
23264,D725,2024-04-16,373,S452
23265,D13312,2023-08-16,449,S143
23266,D8954,2020-11-04,319,S476
23267,D3324,2023-11-07,364,S211
23268,D4611,2024-08-08,381,S129
23269,D17076,2024-08-31,344,S87
23270,D17639,2024-08-03,455,S12
23271,D16271,2023-03-11,394,S401
23272,D3422,2020-09-22,339,S112
23273,D3667,2022-01-08,378,S279
23274,D2363,2023-02-18,436,S80
23275,D8537,2021-12-02,380,S395
23276,D7015,2021-01-22,378,S68
23277,D13305,2020-05-26,472,S213
23278,D3954,2024-08-26,388,S398
23279,D197,2023-07-16,395,S360
23280,D18497,2022-07-23,368,S466
23281,D2395,2021-11-06,339,S147
23282,D13157,2022-04-10,480,S372
23283,D11536,2022-09-18,350,S372
23284,D3709,2021-01-08,316,S24
23285,D12882,2020-06-20,336,S182
23286,D8598,2021-09-30,490,S66
23287,D4345,2023-06-07,364,S315
23288,D847,2020-08-22,469,S212
23289,D3168,2022-10-29,320,S180
23290,D2171,2023-05-31,394,S225
23291,D7145,2020-09-09,300,S445
23292,D14811,2020-05-07,442,S320
23293,D9068,2022-10-16,402,S407
23294,D13204,2023-01-07,395,S486
23295,D1562,2021-08-17,437,S17
23296,D5691,2022-12-11,312,S460
23297,D7474,2020-10-04,444,S262
23298,D17538,2020-05-27,427,S258
23299,D9162,2020-08-07,387,S185
23300,D13050,2024-03-28,405,S179
23301,D12052,2021-07-28,316,S418
23302,D784,2023-05-01,444,S209
23303,D13758,2020-07-12,436,S106
23304,D1699,2022-08-16,425,S436
23305,D623,2021-08-19,476,S189
23306,D5444,2024-01-21,462,S65
23307,D5372,2023-05-22,468,S165
23308,D18195,2023-03-07,488,S463
23309,D3619,2021-07-25,408,S175
23310,D4663,2023-09-03,362,S349
23311,D7030,2020-06-29,368,S66
23312,D15157,2020-03-11,387,S246
23313,D845,2022-01-23,445,S283
23314,D14347,2021-12-22,499,S23
23315,D12154,2021-10-01,390,S168
23316,D6265,2020-04-13,366,S249
23317,D19853,2024-09-09,360,S217
23318,D3624,2023-08-14,311,S319
23319,D7989,2022-08-13,364,S132
23320,D9858,2020-06-19,424,S70
23321,D19502,2024-02-11,351,S320
23322,D14850,2022-12-26,451,S476
23323,D14711,2020-04-25,348,S154
23324,D6088,2022-04-28,308,S119
23325,D15345,2023-12-01,344,S349
23326,D2224,2022-09-17,356,S457
23327,D16676,2022-11-18,444,S270
23328,D12921,2023-11-14,390,S202
23329,D17351,2023-11-11,399,S430
23330,D18593,2020-08-31,472,S358
23331,D16276,2021-06-03,500,S420
23332,D18957,2020-12-11,353,S494
23333,D10493,2023-02-16,461,S349
23334,D10496,2024-08-31,460,S103
23335,D3940,2021-04-19,450,S341
23336,D10398,2021-12-29,454,S217
23337,D6557,2024-11-01,496,S152
23338,D18953,2022-08-07,319,S106
23339,D4729,2021-05-18,426,S160
23340,D14502,2020-01-16,334,S215
23341,D11460,2022-08-08,375,S59
23342,D14955,2024-11-01,445,S292
23343,D15047,2024-07-04,447,S332
23344,D13203,2022-09-03,371,S433
23345,D10455,2021-11-26,343,S351
23346,D5396,2024-05-25,444,S327
23347,D1303,2022-12-26,374,S252
23348,D3848,2023-09-05,486,S24
23349,D2666,2022-02-20,466,S130
23350,D6302,2024-04-27,380,S43
23351,D11017,2020-11-11,458,S313
23352,D16031,2021-03-09,342,S132
23353,D9200,2020-04-27,494,S480
23354,D15902,2024-11-01,492,S427
23355,D17364,2023-05-28,425,S376
23356,D11291,2020-07-13,421,S120
23357,D10962,2022-05-19,347,S490
23358,D11297,2023-08-26,499,S188
23359,D11827,2024-03-28,439,S75
23360,D12664,2023-12-14,436,S92
23361,D6308,2020-04-26,406,S324
23362,D12183,2023-01-28,456,S17
23363,D4267,2023-06-23,396,S392
23364,D1131,2022-09-06,446,S250
23365,D5829,2023-12-18,454,S137
23366,D13603,2024-06-13,496,S387
23367,D7590,2023-10-15,391,S274
23368,D1105,2024-03-23,344,S14
23369,D14062,2020-08-07,342,S371
23370,D6322,2021-02-28,443,S392
23371,D7577,2021-04-15,354,S320
23372,D6649,2021-05-05,499,S344
23373,D3413,2021-05-08,492,S216
23374,D441,2024-06-05,356,S167
23375,D17923,2023-06-06,464,S55
23376,D9785,2024-11-17,401,S40
23377,D4496,2022-10-11,437,S21
23378,D16311,2022-08-25,323,S384
23379,D15989,2024-12-13,343,S324
23380,D9507,2024-01-07,469,S164
23381,D3508,2020-03-28,462,S115
23382,D4573,2024-03-23,334,S401
23383,D10497,2023-03-18,448,S291
23384,D17762,2024-12-24,474,S79
23385,D2283,2022-05-31,498,S149
23386,D1310,2024-11-23,407,S500
23387,D17727,2023-02-15,427,S302
23388,D10274,2022-08-15,410,S264
23389,D1952,2024-07-15,416,S426
23390,D10721,2020-04-11,423,S205
23391,D10912,2020-11-15,489,S89
23392,D3092,2022-04-26,399,S383
23393,D4226,2024-07-06,478,S262
23394,D4256,2022-01-16,360,S364
23395,D11544,2021-10-21,339,S289
23396,D16778,2021-11-16,334,S144
23397,D8700,2021-09-08,406,S485
23398,D1969,2022-12-29,349,S298
23399,D11834,2020-05-04,353,S234
23400,D18409,2023-08-05,379,S113
23401,D17128,2021-03-03,307,S233
23402,D138,2020-01-27,495,S261
23403,D18188,2024-01-11,383,S277
23404,D11309,2022-08-25,486,S466
23405,D18487,2020-10-27,334,S105
23406,D16276,2022-10-24,472,S223
23407,D6374,2022-11-01,443,S497
23408,D7587,2023-02-24,433,S463
23409,D19650,2022-12-23,424,S77
23410,D4567,2021-07-22,330,S367
23411,D10694,2020-03-25,400,S11
23412,D7492,2023-12-16,450,S461
23413,D5305,2020-09-21,447,S344
23414,D7832,2023-11-16,398,S70
23415,D6801,2020-04-15,371,S408
23416,D7826,2020-12-21,343,S322
23417,D17117,2023-04-16,478,S149
23418,D9907,2024-01-20,312,S306
23419,D14921,2023-11-29,416,S234
23420,D16390,2022-04-17,388,S30
23421,D1033,2024-10-01,377,S351
23422,D3191,2024-11-30,407,S492
23423,D19878,2024-05-14,391,S14
23424,D17039,2021-08-10,316,S242
23425,D13804,2022-08-13,382,S10
23426,D14654,2024-10-09,462,S275
23427,D14290,2022-01-26,324,S339
23428,D18442,2021-01-24,309,S357
23429,D14168,2020-02-02,498,S456
23430,D7055,2023-07-12,465,S246
23431,D5223,2024-07-12,316,S314
23432,D3317,2024-09-22,337,S394
23433,D16805,2021-08-26,374,S100
23434,D13713,2024-11-21,395,S11
23435,D12579,2020-01-04,405,S80
23436,D13015,2021-05-26,371,S407
23437,D13700,2023-06-17,446,S425
23438,D7343,2024-07-15,386,S210
23439,D7643,2023-05-20,335,S121
23440,D18940,2021-11-23,442,S107
23441,D2420,2022-08-27,401,S83
23442,D7274,2020-10-07,389,S142
23443,D9237,2021-08-26,500,S259
23444,D12979,2024-07-13,426,S72
23445,D959,2022-11-15,437,S3
23446,D3796,2020-07-23,321,S264
23447,D19180,2020-05-23,423,S130
23448,D13219,2020-01-26,312,S435
23449,D19520,2020-01-06,425,S342
23450,D9207,2023-03-09,340,S447
23451,D19767,2024-09-11,416,S178
23452,D3833,2021-01-20,407,S99
23453,D18293,2020-05-16,499,S302
23454,D13315,2024-03-24,437,S405
23455,D17990,2022-09-02,450,S260
23456,D9648,2020-09-12,494,S228
23457,D9147,2022-04-14,350,S100
23458,D4219,2020-04-28,480,S317
23459,D14848,2023-04-23,354,S376
23460,D3402,2023-12-19,429,S181
23461,D4498,2022-02-05,313,S141
23462,D14710,2024-10-18,402,S51
23463,D13077,2020-11-30,461,S250
23464,D17144,2023-10-05,361,S200
23465,D11590,2024-08-13,401,S26
23466,D1445,2020-09-06,340,S488
23467,D12200,2022-02-18,334,S235
23468,D14809,2024-09-27,318,S108
23469,D2102,2021-01-16,451,S414
23470,D4870,2023-07-24,491,S222
23471,D7454,2023-11-20,316,S38
23472,D13101,2024-02-11,395,S65
23473,D14255,2021-09-06,444,S378
23474,D11660,2020-01-29,432,S453
23475,D8616,2022-01-03,455,S328
23476,D17,2023-11-04,413,S282
23477,D11665,2023-07-21,460,S287
23478,D14120,2020-10-22,479,S111
23479,D4738,2022-06-13,334,S396
23480,D4546,2022-11-30,458,S291
23481,D10991,2024-06-25,363,S255
23482,D4480,2021-09-15,471,S459
23483,D7938,2021-02-07,418,S224
23484,D11053,2021-10-30,472,S224
23485,D9940,2024-01-07,456,S490
23486,D1564,2024-06-27,325,S13
23487,D14012,2022-01-17,307,S388
23488,D5636,2022-01-14,354,S115
23489,D2780,2020-05-25,409,S6
23490,D14431,2024-11-11,362,S481
23491,D5564,2021-06-14,426,S8
23492,D4105,2021-11-02,449,S3
23493,D1409,2020-06-22,348,S3
23494,D9361,2024-10-28,331,S130
23495,D6423,2020-08-05,418,S251
23496,D1682,2024-06-28,460,S399
23497,D10734,2020-06-27,301,S117
23498,D11870,2022-02-03,466,S411
23499,D9685,2022-05-06,464,S318
23500,D16341,2024-09-20,316,S485
23501,D19407,2021-12-12,433,S261
23502,D253,2020-10-07,330,S210
23503,D2698,2024-05-17,427,S219
23504,D9464,2021-10-16,438,S20
23505,D8284,2020-11-09,332,S67
23506,D11028,2021-06-20,328,S109
23507,D9468,2023-06-11,317,S81
23508,D7731,2020-09-11,463,S420
23509,D15852,2022-05-25,430,S15
23510,D11026,2023-01-03,344,S186
23511,D7517,2022-11-13,440,S49
23512,D3392,2024-08-18,393,S345
23513,D1460,2024-06-25,420,S267
23514,D18708,2023-11-16,486,S355
23515,D17768,2020-06-24,415,S484
23516,D8222,2024-02-12,317,S191
23517,D2426,2021-03-09,347,S217
23518,D8844,2020-07-17,478,S342
23519,D14410,2023-10-03,429,S214
23520,D16333,2023-04-18,306,S207
23521,D14609,2020-08-22,305,S485
23522,D9211,2020-09-17,324,S222
23523,D17726,2021-01-23,415,S416
23524,D2253,2022-06-11,446,S23
23525,D16781,2023-01-15,446,S109
23526,D11739,2021-05-13,418,S21
23527,D3529,2020-01-21,422,S134
23528,D6194,2021-05-28,407,S425
23529,D10689,2020-07-17,490,S381
23530,D17306,2021-11-28,412,S212
23531,D8783,2024-01-07,323,S233
23532,D7738,2021-08-16,383,S482
23533,D15115,2022-01-28,471,S457
23534,D16112,2020-01-16,467,S493
23535,D11409,2024-09-19,471,S337
23536,D12292,2021-10-28,461,S162
23537,D19813,2023-08-16,427,S179
23538,D605,2020-10-13,320,S403
23539,D2475,2023-02-27,389,S184
23540,D8867,2021-11-23,396,S120
23541,D4742,2021-01-02,305,S73
23542,D15364,2022-06-29,306,S486
23543,D11317,2021-03-04,390,S243
23544,D16413,2024-02-01,359,S134
23545,D8137,2022-07-11,436,S348
23546,D14960,2021-12-23,375,S263
23547,D7193,2023-02-27,455,S33
23548,D9988,2021-12-01,398,S53
23549,D8350,2023-05-03,391,S405
23550,D5264,2020-03-29,356,S313
23551,D5065,2020-06-05,411,S481
23552,D14867,2021-05-19,465,S211
23553,D2793,2024-10-18,437,S487
23554,D19281,2023-08-05,475,S1
23555,D3784,2023-04-05,469,S138
23556,D2379,2024-07-08,423,S403
23557,D14387,2024-12-12,466,S309
23558,D18252,2023-08-06,306,S314
23559,D15613,2023-11-16,460,S219
23560,D16949,2024-08-13,377,S47
23561,D15471,2020-12-21,389,S498
23562,D10007,2022-01-30,351,S114
23563,D16198,2021-05-25,495,S274
23564,D4548,2024-08-27,417,S65
23565,D18405,2021-08-02,473,S399
23566,D15157,2022-07-07,463,S97
23567,D9924,2024-06-26,378,S192
23568,D2603,2024-10-03,305,S12
23569,D5180,2020-03-19,320,S124
23570,D1339,2021-10-05,411,S226
23571,D4671,2024-03-13,436,S332
23572,D7471,2021-07-19,499,S436
23573,D18535,2022-08-14,436,S22
23574,D2368,2023-12-01,314,S395
23575,D2933,2022-01-05,430,S335
23576,D16563,2023-04-13,358,S15
23577,D4164,2022-07-20,309,S157
23578,D17861,2024-07-30,328,S435
23579,D8656,2022-01-26,499,S453
23580,D16338,2020-07-01,307,S164
23581,D7843,2021-04-22,310,S125
23582,D5596,2022-08-27,446,S142
23583,D15323,2020-10-13,450,S14
23584,D18549,2024-10-08,341,S334
23585,D390,2022-01-11,426,S257
23586,D15762,2024-03-23,449,S39
23587,D17330,2022-07-01,472,S168
23588,D333,2022-10-10,421,S499
23589,D14393,2021-08-31,377,S28
23590,D378,2022-01-19,462,S488
23591,D11328,2021-08-24,306,S455
23592,D15160,2020-07-19,372,S366
23593,D12982,2021-07-15,414,S374
23594,D14085,2023-04-19,331,S223
23595,D15160,2024-04-15,383,S487
23596,D16935,2024-04-05,315,S87
23597,D3387,2022-09-10,356,S331
23598,D2656,2021-07-19,334,S232
23599,D7062,2024-07-05,470,S453
23600,D14283,2020-05-06,403,S424
23601,D2870,2022-06-17,495,S305
23602,D12007,2023-04-30,482,S47
23603,D686,2021-07-02,336,S286
23604,D5384,2023-09-25,348,S213
23605,D486,2020-09-11,306,S488
23606,D83,2020-12-21,322,S136
23607,D14048,2023-05-06,493,S21
23608,D1863,2020-02-22,454,S194
23609,D105,2022-07-18,326,S291
23610,D9791,2023-07-31,460,S178
23611,D13921,2024-04-01,401,S324
23612,D7988,2021-04-01,500,S438
23613,D19905,2022-12-21,390,S219
23614,D17555,2024-06-08,396,S80
23615,D16950,2024-01-25,351,S446
23616,D10723,2024-02-22,355,S406
23617,D12612,2020-10-17,353,S218
23618,D14724,2024-01-05,365,S179
23619,D3126,2021-07-27,438,S286
23620,D7675,2024-06-14,324,S30
23621,D14507,2020-11-08,440,S104
23622,D3773,2024-04-16,334,S414
23623,D12658,2022-06-10,366,S278
23624,D6082,2021-10-08,463,S25
23625,D17895,2020-05-12,486,S314
23626,D5233,2024-11-21,395,S21
23627,D18058,2024-06-10,316,S203
23628,D1472,2024-07-15,411,S202
23629,D7804,2022-07-11,344,S443
23630,D7180,2020-09-12,339,S146
23631,D11596,2023-04-20,479,S188
23632,D3992,2020-01-19,458,S64
